
---------- Begin Simulation Statistics ----------
simSeconds                                   0.005000                       # Number of seconds simulated (Second)
system.bigCluster.cpus.mmu.walker.walkServiceTime::mean  6949.713771                       # Table walker service (enqueue to completion) latency (Tick)
system.bigCluster.cpus.mmu.walker.walkServiceTime::gmean  4749.056997                       # Table walker service (enqueue to completion) latency (Tick)
system.bigCluster.cpus.mmu.walker.walkServiceTime::stdev 10071.668111                       # Table walker service (enqueue to completion) latency (Tick)
system.bigCluster.cpus.mmu.walker.walkServiceTime::0-8191         2252     90.15%     90.15% # Table walker service (enqueue to completion) latency (Tick)
system.bigCluster.cpus.mmu.walker.walkServiceTime::8192-16383           17      0.68%     90.83% # Table walker service (enqueue to completion) latency (Tick)
system.bigCluster.cpus.mmu.walker.walkServiceTime::16384-24575          124      4.96%     95.80% # Table walker service (enqueue to completion) latency (Tick)
system.bigCluster.cpus.mmu.walker.walkServiceTime::24576-32767            5      0.20%     96.00% # Table walker service (enqueue to completion) latency (Tick)
system.bigCluster.cpus.mmu.walker.walkServiceTime::32768-40959           12      0.48%     96.48% # Table walker service (enqueue to completion) latency (Tick)
system.bigCluster.cpus.mmu.walker.walkServiceTime::40960-49151           13      0.52%     97.00% # Table walker service (enqueue to completion) latency (Tick)
system.bigCluster.cpus.mmu.walker.walkServiceTime::49152-57343           56      2.24%     99.24% # Table walker service (enqueue to completion) latency (Tick)
system.bigCluster.cpus.mmu.walker.walkServiceTime::57344-65535           12      0.48%     99.72% # Table walker service (enqueue to completion) latency (Tick)
system.bigCluster.cpus.mmu.walker.walkServiceTime::65536-73727            7      0.28%    100.00% # Table walker service (enqueue to completion) latency (Tick)
system.bigCluster.cpus.mmu.walker.walkServiceTime::total         2498                       # Table walker service (enqueue to completion) latency (Tick)
system.bigCluster.cpus.mmu.walker.pendingWalks::samples   6027017238                       # Table walker pending requests distribution (Tick)
system.bigCluster.cpus.mmu.walker.pendingWalks::mean     0.002079                       # Table walker pending requests distribution (Tick)
system.bigCluster.cpus.mmu.walker.pendingWalks::stdev     0.116031                       # Table walker pending requests distribution (Tick)
system.bigCluster.cpus.mmu.walker.pendingWalks::0   6023291550     99.94%     99.94% # Table walker pending requests distribution (Tick)
system.bigCluster.cpus.mmu.walker.pendingWalks::1      1542573      0.03%     99.96% # Table walker pending requests distribution (Tick)
system.bigCluster.cpus.mmu.walker.pendingWalks::2       713262      0.01%     99.98% # Table walker pending requests distribution (Tick)
system.bigCluster.cpus.mmu.walker.pendingWalks::3       326028      0.01%     99.98% # Table walker pending requests distribution (Tick)
system.bigCluster.cpus.mmu.walker.pendingWalks::4       203313      0.00%     99.98% # Table walker pending requests distribution (Tick)
system.bigCluster.cpus.mmu.walker.pendingWalks::5       115746      0.00%     99.99% # Table walker pending requests distribution (Tick)
system.bigCluster.cpus.mmu.walker.pendingWalks::6       134229      0.00%     99.99% # Table walker pending requests distribution (Tick)
system.bigCluster.cpus.mmu.walker.pendingWalks::7       255429      0.00%     99.99% # Table walker pending requests distribution (Tick)
system.bigCluster.cpus.mmu.walker.pendingWalks::8        59994      0.00%     99.99% # Table walker pending requests distribution (Tick)
system.bigCluster.cpus.mmu.walker.pendingWalks::9        96960      0.00%    100.00% # Table walker pending requests distribution (Tick)
system.bigCluster.cpus.mmu.walker.pendingWalks::10        59691      0.00%    100.00% # Table walker pending requests distribution (Tick)
system.bigCluster.cpus.mmu.walker.pendingWalks::11       142713      0.00%    100.00% # Table walker pending requests distribution (Tick)
system.bigCluster.cpus.mmu.walker.pendingWalks::12        10302      0.00%    100.00% # Table walker pending requests distribution (Tick)
system.bigCluster.cpus.mmu.walker.pendingWalks::13        10302      0.00%    100.00% # Table walker pending requests distribution (Tick)
system.bigCluster.cpus.mmu.walker.pendingWalks::14         7575      0.00%    100.00% # Table walker pending requests distribution (Tick)
system.bigCluster.cpus.mmu.walker.pendingWalks::15        47571      0.00%    100.00% # Table walker pending requests distribution (Tick)
system.bigCluster.cpus.mmu.walker.pendingWalks::total   6027017238                       # Table walker pending requests distribution (Tick)
system.bigCluster.cpus.mmu.walker.pageSizes::4KiB         1070     99.72%     99.72% # Table walker page sizes translated (Count)
system.bigCluster.cpus.mmu.walker.pageSizes::2MiB            3      0.28%    100.00% # Table walker page sizes translated (Count)
system.bigCluster.cpus.mmu.walker.pageSizes::total         1073                       # Table walker page sizes translated (Count)
system.bigCluster.cpus.mmu.walker.requestOrigin_Requested::Data         2952                       # Table walker requests started/completed, data/inst (Count)
system.bigCluster.cpus.mmu.walker.requestOrigin_Requested::Inst          749                       # Table walker requests started/completed, data/inst (Count)
system.bigCluster.cpus.mmu.walker.requestOrigin_Requested::total         3701                       # Table walker requests started/completed, data/inst (Count)
system.bigCluster.cpus.mmu.walker.requestOrigin_Completed::Data          632                       # Table walker requests started/completed, data/inst (Count)
system.bigCluster.cpus.mmu.walker.requestOrigin_Completed::Inst          441                       # Table walker requests started/completed, data/inst (Count)
system.bigCluster.cpus.mmu.walker.requestOrigin_Completed::total         1073                       # Table walker requests started/completed, data/inst (Count)
system.bigCluster.cpus.mmu.walker.requestOrigin::total         4774                       # Table walker requests started/completed, data/inst (Count)
system.bigCluster.cpus.mmu.walker.walks          3701                       # Table walker walks requested (Count)
system.bigCluster.cpus.mmu.walker.power_state.pwrStateResidencyTicks::UNDEFINED   5000000000                       # Cumulative time (in ticks) in various power states (Tick)
system.bigCluster.cpus.mmu.walker.walk_unit_func_s1.power_state.pwrStateResidencyTicks::UNDEFINED   5000000000                       # Cumulative time (in ticks) in various power states (Tick)
system.bigCluster.cpus.mmu.walker.walk_unit_func_s2.power_state.pwrStateResidencyTicks::UNDEFINED   5000000000                       # Cumulative time (in ticks) in various power states (Tick)
system.bigCluster.cpus.mmu.walker.walk_units0.power_state.pwrStateResidencyTicks::UNDEFINED   5000000000                       # Cumulative time (in ticks) in various power states (Tick)
system.bigCluster.cpus.mmu.walker.walk_units1.power_state.pwrStateResidencyTicks::UNDEFINED   5000000000                       # Cumulative time (in ticks) in various power states (Tick)
system.bigCluster.cpus.mmu.walker.walk_units2.power_state.pwrStateResidencyTicks::UNDEFINED   5000000000                       # Cumulative time (in ticks) in various power states (Tick)
system.bigCluster.cpus.mmu.walker.walk_units3.power_state.pwrStateResidencyTicks::UNDEFINED   5000000000                       # Cumulative time (in ticks) in various power states (Tick)
system.bigCluster.cpus.mmu.walker.walk_units4.power_state.pwrStateResidencyTicks::UNDEFINED   5000000000                       # Cumulative time (in ticks) in various power states (Tick)
system.bigCluster.cpus.mmu.walker.walk_units5.power_state.pwrStateResidencyTicks::UNDEFINED   5000000000                       # Cumulative time (in ticks) in various power states (Tick)
system.bigCluster.cpus.mmu.walker.walk_units6.power_state.pwrStateResidencyTicks::UNDEFINED   5000000000                       # Cumulative time (in ticks) in various power states (Tick)
system.bigCluster.cpus.mmu.walker.walk_units7.power_state.pwrStateResidencyTicks::UNDEFINED   5000000000                       # Cumulative time (in ticks) in various power states (Tick)
system.bigCluster.cpus.power_model.dynamicPower     0.383036                       # Dynamic power for this power state (Watt)
system.bigCluster.cpus.power_model.staticPower     0.000098                       # Static power for this power state (Watt)
system.bigCluster.cpus.power_model.pm0.dynamicPower     2.718848                       # Dynamic power for this object (Watts) (Watt)
system.bigCluster.cpus.power_model.pm0.staticPower     0.000697                       # Static power for this object (Watts) (Watt)
